Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747498253,100,,Aggregated,46.600000,0.000000,130,140,150,390,410,520,780,3100,6100,10000,10000,6486,1,130.0,249.59542961548033,128.41876799984675,10141.419929999756,14027.86432315757
1747498254,100,,Aggregated,47.600000,0.000000,130,140,150,390,410,520,780,3100,6100,10000,10000,6541,1,130.0,248.6671778614896,128.41876799984675,10141.419929999756,13928.616725271366
1747498255,100,,Aggregated,46.700000,0.000000,130,140,140,390,410,520,780,3100,6100,10000,10000,6574,1,130.0,248.11648647262004,128.41876799984675,10141.419929999756,13867.037876483115
1747498256,100,,Aggregated,46.000000,0.000000,130,140,140,390,400,520,770,3100,6100,10000,10000,6622,1,130.0,247.28146480126935,128.41876799984675,10141.419929999756,13778.469344608879
1747498257,100,,Aggregated,46.600000,0.000000,130,140,140,390,400,520,770,3100,6100,10000,10000,6670,1,130.0,246.5193338734643,128.41876799984675,10141.419929999756,13696.18740629685
1747498258,100,,Aggregated,45.400000,0.000000,130,140,140,390,400,520,770,3100,6100,10000,10000,6720,1,130.0,245.72874816398928,128.41876799984675,10141.419929999756,13613.115922619048
1747498259,100,,Aggregated,45.800000,0.000000,130,140,140,390,400,520,770,3100,6100,10000,10000,6765,1,130.0,245.01921810864854,128.41876799984675,10141.419929999756,13543.663710273466
1747498260,100,,Aggregated,45.700000,0.000000,130,140,140,390,400,520,770,2200,6100,10000,10000,6814,1,130.0,244.21713914308881,128.41876799984675,10141.419929999756,13464.413120046962
1747498261,100,,Aggregated,46.500000,0.000000,130,140,140,390,400,520,770,2200,6100,10000,10000,6856,1,130.0,243.54126217546778,128.41876799984675,10141.419929999756,13400.493144690781
1747498262,100,,Aggregated,46.200000,0.000000,130,140,140,390,400,520,770,2200,6100,10000,10000,6899,1,130.0,242.92821681490153,128.41876799984675,10141.419929999756,13335.787650384114
1747498263,100,,Aggregated,45.700000,0.000000,130,140,140,390,400,520,770,2200,6100,10000,10000,6946,1,130.0,242.21491524978495,128.41876799984675,10141.419929999756,13259.341779441405
1747498264,100,,Aggregated,46.700000,0.000000,130,140,140,390,400,520,770,2200,6100,10000,10000,6998,1,130.0,241.5310014649912,128.41876799984675,10141.419929999756,13193.315090025722
1747498265,100,,Aggregated,45.900000,0.000000,130,140,140,390,400,520,760,2100,4100,10000,10000,7037,1,130.0,241.10884636663488,128.41876799984675,10141.419929999756,13139.738382833593
1747498266,100,,Aggregated,46.100000,0.000000,130,140,140,390,400,520,750,2100,4100,10000,10000,7085,1,130.0,240.55587219887238,128.41876799984675,10141.419929999756,13070.778122794636
1747498267,100,,Aggregated,46.200000,0.000000,130,140,140,390,400,520,740,2100,4100,10000,10000,7136,1,130.0,239.94155215470977,128.41876799984675,10141.419929999756,12995.842488789238
1747498268,100,,Aggregated,46.200000,0.000000,130,140,140,390,400,520,730,2100,4100,10000,10000,7174,1,130.0,239.55628547212262,128.41876799984675,10141.419929999756,12947.457764148314
1747498269,100,,Aggregated,46.000000,0.000000,130,140,140,390,400,520,730,2100,4100,10000,10000,7227,1,130.0,238.92690729846532,128.41876799984675,10141.419929999756,12871.740832987409
1747498270,100,,Aggregated,46.300000,0.000000,130,140,140,390,400,490,720,2100,4100,10000,10000,7272,1,130.0,238.44116683498476,128.41876799984675,10141.419929999756,12811.543729372937
1747498271,100,,Aggregated,45.300000,0.000000,130,140,140,390,400,470,720,2100,4100,10000,10000,7315,1,130.0,237.95509263855223,128.41876799984675,10141.419929999756,12751.72946001367
1747498272,100,,Aggregated,46.600000,0.000000,130,140,140,390,400,450,720,2100,4100,10000,10000,7372,1,130.0,237.35223670171035,128.41876799984675,10141.419929999756,12679.667797069995
1747498273,100,,Aggregated,46.400000,0.000000,130,140,140,300,400,450,720,2100,4100,10000,10000,7416,1,130.0,236.9036595299366,128.41876799984675,10141.419929999756,12626.81148867314
1747498274,100,,Aggregated,45.400000,0.000000,130,140,140,280,400,440,720,2100,4100,10000,10000,7462,1,130.0,236.49761740940863,128.41876799984675,10141.419929999756,12571.762932189762
1747498275,100,,Aggregated,47.200000,0.000000,130,140,140,270,400,440,720,2100,4100,10000,10000,7508,1,130.0,236.05408254102406,128.41876799984675,10141.419929999756,12517.773574853489
1747498276,100,,Aggregated,46.500000,0.000000,130,140,140,270,400,440,720,2100,4100,10000,10000,7549,1,130.0,235.66488846085696,128.41876799984675,10141.419929999756,12473.09802622864
1747498277,100,,Aggregated,45.900000,0.000000,130,140,140,260,400,430,720,2100,4100,10000,10000,7595,1,130.0,235.1607986547744,128.41876799984675,10141.419929999756,12414.388808426596
1747498278,100,,Aggregated,46.200000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7636,1,130.0,234.81083692260506,128.41876799984675,10141.419929999756,12376.282608695652
1747498279,100,,Aggregated,46.400000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7682,1,130.0,234.3808116654535,128.41876799984675,10141.419929999756,12328.864748763343
1747498280,100,,Aggregated,46.200000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7730,1,130.0,233.99247928408965,128.41876799984675,10141.419929999756,12286.40297542044
1747498281,100,,Aggregated,46.000000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7773,1,130.0,233.5447163248443,128.41876799984675,10141.419929999756,12236.08246494275
1747498282,100,,Aggregated,45.900000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7826,1,130.0,233.06166257002496,128.41876799984675,10141.419929999756,12183.363787375416
1747498283,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7875,1,130.0,232.67037098324028,128.41876799984675,10141.419929999756,12140.374857142857
1747498284,100,,Aggregated,45.100000,0.000000,130,140,140,260,400,430,710,2100,4100,10000,10000,7917,1,130.0,232.4065291842891,128.41876799984675,10141.419929999756,12116.352027283061
1747498285,100,,Aggregated,45.100000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,7955,1,130.0,232.05953188020348,128.41876799984675,10141.419929999756,12079.222375864236
1747498286,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,8006,1,130.0,231.70418827254795,128.41876799984675,10141.419929999756,12046.021234074444
1747498287,100,,Aggregated,46.000000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,8051,1,130.0,231.29407736231772,128.41876799984675,10141.419929999756,11999.909203825611
1747498288,100,,Aggregated,45.600000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,8100,1,130.0,230.88612241382927,128.41876799984675,10141.419929999756,11954.064197530864
1747498289,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,8145,1,130.0,230.49778833910605,128.41876799984675,10141.419929999756,11915.079680785759
1747498290,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,8184,1,130.0,230.18753190628266,128.41876799984675,10141.419929999756,11882.847629521017
1747498291,100,,Aggregated,46.100000,0.000000,130,140,140,260,400,420,710,2100,4100,10000,10000,8234,1,130.0,229.81071500145924,128.41876799984675,10141.419929999756,11846.264877337868
1747498292,100,,Aggregated,45.400000,0.000000,130,140,140,260,400,420,700,2100,4100,10000,10000,8277,1,130.0,229.41630676694635,128.41876799984675,10141.419929999756,11804.357255044099
1747498293,100,,Aggregated,45.700000,0.000000,130,140,140,260,400,420,700,2100,4100,10000,10000,8325,1,130.0,229.04577147591777,128.41876799984675,10141.419929999756,11769.836156156156
1747498294,100,,Aggregated,46.000000,0.000000,130,140,140,260,400,420,700,2100,4100,10000,10000,8381,1,130.0,228.58463443885148,128.41876799984675,10141.419929999756,11725.1569025176
1747498295,100,,Aggregated,45.100000,0.000000,130,140,140,260,400,420,690,2100,4100,10000,10000,8415,1,130.0,228.33527627320407,128.41876799984675,10141.419929999756,11703.34367201426
1747498296,100,,Aggregated,45.400000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8469,1,130.0,227.9556431004856,128.41876799984675,10141.419929999756,11668.844491675523
1747498297,100,,Aggregated,45.400000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8511,1,130.0,227.7185891248987,128.41876799984675,10141.419929999756,11651.366701915169
1747498298,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8554,1,130.0,227.4210830237332,128.41876799984675,10141.419929999756,11624.698854337152
1747498299,100,,Aggregated,45.600000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8609,1,130.0,226.9812822744817,128.41876799984675,10141.419929999756,11582.844813567197
1747498300,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8650,1,130.0,226.69805005375878,128.41876799984675,10141.419929999756,11557.591676300579
1747498301,100,,Aggregated,45.400000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8698,1,130.0,226.3115399733289,128.41876799984675,10141.419929999756,11521.004828696252
1747498302,100,,Aggregated,46.300000,0.000000,130,140,140,260,400,420,680,2100,4100,10000,10000,8748,1,130.0,225.93941167204096,128.41876799984675,10141.419929999756,11488.343164151805
1747498303,100,,Aggregated,46.200000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,8796,1,130.0,225.5770168008201,128.41876799984675,10141.419929999756,11456.080604820372
1747498304,100,,Aggregated,46.300000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,8839,1,130.0,225.23847893970049,128.41876799984675,10141.419929999756,11419.064034393032
1747498305,100,,Aggregated,46.900000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,8876,1,130.0,224.96634082221874,128.41876799984675,10141.419929999756,11390.236705723299
1747498306,100,,Aggregated,46.500000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,8929,1,130.0,224.64331042692504,128.41876799984675,10141.419929999756,11353.920707806024
1747498307,100,,Aggregated,46.100000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,8970,1,130.0,224.29532362330133,128.41876799984675,10141.419929999756,11318.017391304347
1747498308,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9023,1,130.0,223.98188890768182,128.41876799984675,10141.419929999756,11292.373046658538
1747498309,100,,Aggregated,46.000000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9065,1,130.0,223.70072690579312,128.41876799984675,10141.419929999756,11262.45140650855
1747498310,100,,Aggregated,46.100000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9117,1,130.0,223.37102580903985,128.41876799984675,10141.419929999756,11233.444992870462
1747498311,100,,Aggregated,47.100000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9163,1,130.0,223.156104863911,128.41876799984675,10141.419929999756,11218.661791989523
1747498312,100,,Aggregated,45.800000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9206,1,130.0,222.97248521236307,128.41876799984675,10141.419929999756,11204.793395611558
1747498313,100,,Aggregated,46.700000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9251,1,130.0,222.71615357518252,128.41876799984675,10141.419929999756,11189.128959031455
1747498314,100,,Aggregated,46.400000,0.000000,130,140,140,260,400,410,670,2100,4100,10000,10000,9293,1,130.0,222.47354180458558,128.41876799984675,10141.419929999756,11171.376627569138
1747498315,100,,Aggregated,46.000000,0.000000,130,140,140,260,400,410,670,1500,4100,10000,10000,9344,1,130.0,222.33901933947044,128.41876799984675,10141.419929999756,11178.975385273972
1747498316,100,,Aggregated,46.100000,0.000000,130,140,140,260,400,410,670,1500,4100,10000,10000,9389,1,130.0,222.14652270082127,128.41876799984675,10141.419929999756,11168.3259133028
1747498317,100,,Aggregated,45.700000,0.000000,130,140,140,260,400,410,670,1100,4100,10000,10000,9432,1,130.0,221.90203274554833,128.41876799984675,10141.419929999756,11150.723494486852
1747498318,100,,Aggregated,47.200000,0.000000,130,140,140,260,400,410,670,1100,4100,10000,10000,9485,1,130.0,221.82695589067075,128.41876799984675,10141.419929999756,11144.866947812336
1747498319,100,,Aggregated,45.900000,0.000000,130,140,140,260,400,410,670,1100,4100,10000,10000,9531,1,130.0,221.70094257874428,128.41876799984675,10141.419929999756,11137.96810408142
1747498320,100,,Aggregated,45.900000,0.000000,130,140,140,260,400,410,670,1100,4100,10000,10000,9570,1,130.0,221.698409232603,128.41876799984675,10141.419929999756,11126.35538140021
1747498321,100,,Aggregated,46.100000,0.000000,130,140,140,260,400,410,670,1100,4100,10000,10000,9622,1,130.0,221.52635656402114,128.41876799984675,10141.419929999756,11093.712949490751
1747498322,100,,Aggregated,45.900000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9661,1,130.0,221.41382342801077,128.41876799984675,10141.419929999756,11089.675809957562
1747498323,100,,Aggregated,45.000000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9712,1,130.0,221.29839070129862,128.41876799984675,10141.419929999756,11062.559205107083
1747498324,100,,Aggregated,45.900000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9757,1,130.0,221.29793667510623,128.41876799984675,10141.419929999756,11052.783540022549
1747498325,100,,Aggregated,44.700000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9802,1,130.0,221.16002025413312,128.41876799984675,10141.419929999756,11040.177922872883
1747498326,100,,Aggregated,45.700000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9850,1,130.0,221.01652373228566,128.41876799984675,10141.419929999756,11028.141116751269
1747498327,100,,Aggregated,45.700000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9890,1,130.0,221.0618569458053,128.41876799984675,10141.419929999756,11021.850353892822
1747498328,100,,Aggregated,45.400000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9933,1,130.0,221.29646242011626,128.41876799984675,10141.419929999756,11002.367864693446
1747498329,100,,Aggregated,46.000000,0.000000,130,140,140,260,400,410,660,1100,4100,10000,10000,9984,1,130.0,221.4336121548491,128.41876799984675,10141.419929999756,10984.993088942309
1747498330,100,,Aggregated,45.500000,0.000000,130,140,150,260,400,410,660,1100,4100,10000,10000,10026,1,130.0,221.57215516327682,128.41876799984675,10141.419929999756,10977.846299620986
1747498331,100,,Aggregated,44.800000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10077,1,130.0,221.9039539741009,128.41876799984675,10141.419929999756,10964.921504415997
1747498332,100,,Aggregated,45.200000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10123,1,130.0,221.92246646389557,128.41876799984675,10141.419929999756,10964.769435937964
1747498333,100,,Aggregated,45.100000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10159,1,130.0,221.9247136281145,128.41876799984675,10141.419929999756,10950.998228172064
1747498334,100,,Aggregated,45.200000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10207,1,130.0,221.86526057842798,128.41876799984675,10141.419929999756,10938.93573038111
1747498335,100,,Aggregated,46.700000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10259,1,130.0,221.8026138937534,128.41876799984675,10141.419929999756,10933.892094746077
1747498336,100,,Aggregated,44.400000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10300,1,130.0,221.73488476281733,128.41876799984675,10141.419929999756,10922.942718446602
1747498337,100,,Aggregated,45.200000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10337,1,130.0,221.7103435809245,128.41876799984675,10141.419929999756,10909.341975428073
1747498338,100,,Aggregated,45.200000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10389,1,130.0,221.80207575021788,128.41876799984675,10141.419929999756,10919.734911926076
1747498339,100,,Aggregated,44.500000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10431,1,130.0,221.89768975563368,128.41876799984675,10141.419929999756,10919.391141788898
1747498340,100,,Aggregated,44.600000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10476,1,130.0,221.943243678314,128.41876799984675,10141.419929999756,10916.255345551737
1747498341,100,,Aggregated,44.900000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10515,1,130.0,221.92777632078133,128.41876799984675,10141.419929999756,10908.804755111745
1747498342,100,,Aggregated,44.800000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10565,1,130.0,222.02541627297845,128.41876799984675,10141.419929999756,10904.91746332229
1747498343,100,,Aggregated,45.400000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10606,1,130.0,222.0525331635884,128.41876799984675,10141.419929999756,10906.96615123515
1747498344,100,,Aggregated,43.700000,0.000000,130,140,150,260,400,420,660,1100,4100,10000,10000,10654,1,130.0,221.95384096442842,128.41876799984675,10141.419929999756,10898.671954195608
1747498345,100,,Aggregated,43.900000,0.000000,130,140,160,260,400,420,660,1100,4100,10000,10000,10701,1,130.0,221.94700966853762,128.41876799984675,10141.419929999756,10902.967199327166
1747498346,100,,Aggregated,44.700000,0.000000,130,140,160,260,400,420,660,1100,4100,10000,10000,10749,1,130.0,222.03128549316418,128.41876799984675,10141.419929999756,10928.833658945017
1747498347,100,,Aggregated,45.000000,0.000000,130,140,160,260,400,420,660,1100,4100,10000,10000,10792,1,130.0,221.95530286128826,128.41876799984675,10141.419929999756,10930.351834692365
1747498348,100,,Aggregated,44.200000,0.000000,130,140,160,260,400,420,650,1000,4100,10000,10000,10844,1,130.0,221.89407563722088,128.41876799984675,10141.419929999756,10930.600977499078
1747498349,100,,Aggregated,45.200000,0.000000,130,140,160,260,400,420,650,1000,4100,10000,10000,10895,1,130.0,221.81017220018563,128.41876799984675,10141.419929999756,10932.258467186783
1747498350,100,,Aggregated,45.400000,0.000000,130,140,160,260,400,420,650,940,4100,10000,10000,10941,1,130.0,221.7160923271202,128.41876799984675,10141.419929999756,10931.891234804862
1747498351,100,,Aggregated,45.700000,0.000000,130,140,160,260,400,420,650,940,4100,10000,10000,10985,1,130.0,221.66428512134908,128.41876799984675,10141.419929999756,10937.671096950387
1747498352,100,,Aggregated,46.600000,0.000000,130,140,160,260,400,420,650,920,4100,10000,10000,11028,1,130.0,221.5280728309775,128.41876799984675,10141.419929999756,10929.558940877765
1747498353,100,,Aggregated,46.000000,0.000000,130,140,160,260,400,420,650,920,4100,10000,10000,11077,1,130.0,221.48246508152207,128.41876799984675,10141.419929999756,10938.59366254401
1747498354,100,,Aggregated,47.100000,0.000000,130,140,160,260,400,420,650,910,4100,10000,10000,11128,1,130.0,221.3728994733122,128.41876799984675,10141.419929999756,10938.536843997124
1747498355,100,,Aggregated,46.600000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11176,1,130.0,221.12850900098573,128.41876799984675,10141.419929999756,10915.043664996421
1747498356,100,,Aggregated,46.700000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11220,1,130.0,220.9917976313739,128.41876799984675,10141.419929999756,10907.285561497327
1747498357,100,,Aggregated,47.200000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11270,1,130.0,220.92565259219282,128.41876799984675,10141.419929999756,10913.232919254659
1747498358,100,,Aggregated,47.500000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11309,1,130.0,220.8474072489178,128.41876799984675,10141.419929999756,10914.602440534089
1747498359,100,,Aggregated,46.800000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11358,1,130.0,220.78858459447187,128.41876799984675,10141.419929999756,10922.141134002466
1747498360,100,,Aggregated,47.400000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11404,1,130.0,220.7727134729051,128.41876799984675,10141.419929999756,10936.702385128025
1747498361,100,,Aggregated,46.600000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11446,1,130.0,220.697858832344,128.41876799984675,10141.419929999756,10939.810676218767
1747498362,100,,Aggregated,46.100000,0.000000,130,140,160,260,400,410,650,910,4100,10000,10000,11499,1,130.0,220.54122902869904,128.41876799984675,10141.419929999756,10932.773632489781
1747498363,100,,Aggregated,46.300000,0.000000,130,140,160,260,400,410,640,910,4100,10000,10000,11543,1,130.0,220.449420699386,128.41876799984675,10141.419929999756,10934.531750844668
1747498364,100,,Aggregated,46.200000,0.000000,130,140,160,260,400,410,640,910,4100,10000,10000,11587,1,130.0,220.33611063700826,128.41876799984675,10141.419929999756,10932.591524984897
1747498365,100,,Aggregated,46.700000,0.000000,130,140,160,260,400,410,640,910,4100,10000,10000,11636,1,130.0,220.3444501703348,128.41876799984675,10141.419929999756,10953.521485046407
1747498366,100,,Aggregated,46.600000,0.000000,130,140,160,260,400,410,640,910,4100,10000,10000,11678,1,130.0,220.2487166430909,128.41876799984675,10141.419929999756,10953.768881657817
1747498367,100,,Aggregated,46.200000,0.000000,130,140,160,260,400,410,640,910,4100,10000,10000,11729,1,130.0,220.1685529924986,128.41876799984675,10141.419929999756,10953.74251854378
1747498368,100,,Aggregated,46.100000,0.000000,130,140,160,260,400,410,640,910,4100,10000,10000,11774,1,130.0,220.10660498929948,128.41876799984675,10141.419929999756,10959.569135383048
1747498369,100,,Aggregated,45.600000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,11817,1,130.0,220.03914837361523,128.41876799984675,10141.419929999756,10963.706947617839
1747498370,100,,Aggregated,46.000000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,11865,1,130.0,219.96243621348617,128.41876799984675,10141.419929999756,10967.57589549094
1747498371,100,,Aggregated,46.200000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,11906,1,130.0,219.88335651587542,128.41876799984675,10141.419929999756,10970.17848143793
1747498372,100,,Aggregated,45.700000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,11950,1,130.0,219.95329310602617,128.41876799984675,10141.419929999756,10994.199246861925
1747498373,100,,Aggregated,46.300000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,11998,1,130.0,219.7849393114695,128.41876799984675,10141.419929999756,10982.840056676112
1747498374,100,,Aggregated,45.600000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,12040,1,130.0,219.65381402375507,128.41876799984675,10141.419929999756,10977.253239202657
1747498375,100,,Aggregated,44.900000,0.000000,130,140,160,260,400,410,640,900,4100,10000,10000,12089,1,130.0,219.6547956285058,128.41876799984675,10141.419929999756,10997.87128794772
1747498376,100,,Aggregated,45.300000,0.000000,130,140,160,260,400,410,640,850,4100,10000,10000,12131,1,130.0,219.6126560117062,128.41876799984675,10141.419929999756,11008.724589893662
1747498377,100,,Aggregated,44.600000,0.000000,130,140,160,260,400,410,640,850,4100,10000,10000,12179,1,130.0,219.52574899088668,128.41876799984675,10141.419929999756,11014.441169225716
1747498378,100,,Aggregated,45.200000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12218,1,130.0,219.4618012769693,128.41876799984675,10141.419929999756,11020.447536421672
1747498379,100,,Aggregated,45.400000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12268,1,130.0,219.31934605265803,128.41876799984675,10141.419929999756,11016.982800782524
1747498380,100,,Aggregated,45.000000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12311,1,130.0,219.25135356055645,128.41876799984675,10141.419929999756,11024.07992851921
1747498381,100,,Aggregated,44.700000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12366,1,130.0,219.1341154477608,128.41876799984675,10141.419929999756,11025.031942422773
1747498382,100,,Aggregated,45.000000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12400,1,130.0,219.09642359250086,128.41876799984675,10141.419929999756,11032.259435483871
1747498383,100,,Aggregated,45.000000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12447,1,130.0,218.90346836707732,128.41876799984675,10141.419929999756,11015.891941833373
1747498384,100,,Aggregated,45.900000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12501,1,130.0,219.02467896384383,128.41876799984675,10141.419929999756,11055.83145348372
1747498385,100,,Aggregated,45.400000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12535,1,130.0,219.0520204659765,128.41876799984675,10141.419929999756,11076.075229357799
1747498386,100,,Aggregated,45.000000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12590,1,130.0,218.87502152811865,128.41876799984675,10141.419929999756,11065.74868943606
1747498387,100,,Aggregated,46.100000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12634,1,130.0,218.72936946818228,128.41876799984675,10141.419929999756,11056.907551052715
1747498388,100,,Aggregated,44.800000,0.000000,130,140,160,260,400,410,640,830,4100,10000,10000,12679,1,130.0,218.67860141746326,128.41876799984675,10141.419929999756,11064.091647606278
1747498389,100,,Aggregated,45.800000,0.000000,130,140,160,260,400,410,640,820,4100,10000,10000,12724,1,130.0,218.47563749394973,128.41876799984675,10141.419929999756,11046.472099968563
1747498390,100,,Aggregated,45.300000,0.000000,130,140,160,260,400,410,640,820,4100,10000,10000,12770,1,130.0,218.3780805309333,128.41876799984675,10141.419929999756,11049.223884103367
1747498391,100,,Aggregated,45.500000,0.000000,130,140,160,260,400,410,640,820,4100,10000,10000,12818,1,130.0,218.19956214401762,128.41876799984675,10141.419929999756,11038.001014198782
1747498392,100,,Aggregated,45.700000,0.000000,130,140,160,260,400,410,640,820,4100,10000,10000,12866,1,130.0,218.10420805627356,128.41876799984675,10141.419929999756,11043.949556971864
1747498393,100,,Aggregated,45.200000,0.000000,130,140,160,260,400,410,640,820,4100,10000,10000,12913,1,130.0,218.03581523596503,128.41876799984675,10141.419929999756,11050.93123209169
1747498394,100,,Aggregated,45.200000,0.000000,130,140,160,260,400,410,630,820,4100,10000,10000,12952,1,130.0,218.02459381238532,128.41876799984675,10141.419929999756,11069.149397776406
1747498395,100,,Aggregated,46.100000,0.000000,130,140,160,260,400,410,630,820,4100,10000,10000,13001,1,130.0,217.9482026816411,128.41876799984675,10141.419929999756,11079.070225367279
1747498396,100,,Aggregated,46.900000,0.000000,130,140,160,260,400,410,630,820,4100,10000,10000,13046,1,130.0,217.93988700988936,128.41876799984675,10141.419929999756,11101.05925187797
1747498397,100,,Aggregated,45.500000,0.000000,130,140,160,260,400,410,630,820,4100,10000,10000,13095,1,130.0,217.7611340419258,128.41876799984675,10141.419929999756,11089.937609774723
1747498398,100,,Aggregated,46.100000,0.000000,130,140,160,260,400,410,630,810,4100,10000,10000,13136,1,130.0,217.6967750057871,128.41876799984675,10141.419929999756,11094.358632764921
1747498399,100,,Aggregated,46.300000,0.000000,130,140,160,260,400,410,630,810,4100,10000,10000,13184,1,130.0,217.6274473304777,128.41876799984675,10141.419929999756,11105.981416868932
1747498400,100,,Aggregated,46.100000,0.000000,130,140,160,260,400,410,630,800,4100,10000,10000,13235,1,130.0,217.64292446339388,128.41876799984675,10141.419929999756,11132.445334340764
1747498401,100,,Aggregated,45.800000,0.000000,130,140,160,270,400,410,630,800,4100,10000,10000,13277,1,130.0,217.70609983189098,128.41876799984675,10141.419929999756,11166.460043684567
1747498402,100,,Aggregated,46.000000,0.000000,130,140,160,270,400,410,630,800,4100,10000,10000,13323,1,130.0,217.63030969939337,128.41876799984675,10141.419929999756,11175.683029347745
1747498403,100,,Aggregated,46.700000,0.000000,130,140,160,270,400,410,630,800,4100,10000,10000,13371,1,130.0,217.48604692326816,128.41876799984675,10141.419929999756,11170.546855134246
1747498404,100,,Aggregated,46.000000,0.000000,130,140,160,270,400,410,620,790,4100,10000,10000,13407,1,130.0,217.47896841679852,128.41876799984675,10141.419929999756,11188.4413366152
1747498405,100,,Aggregated,45.700000,0.000000,130,140,160,270,400,410,620,790,4100,10000,10000,13459,1,130.0,217.46052453042714,128.41876799984675,10141.419929999756,11210.658741362657
